HCS_DRUG_CAT,TCGPI_ID,NDC_UPC_HRI,TCGPI_NAME,DRUG_NAME,BUP_INJECTION
BENZO,57100010000305,63629295505,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63629295506,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63629295507,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739001001,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739001002,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739001003,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739001010,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739001015,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63739064410,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025101,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025102,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025110,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025112,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025114,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025115,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025120,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025130,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025160,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025172,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025174,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025177,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,63874025190,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,64376063001,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,64376063005,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,64376063010,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,65862067601,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,65862067605,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,65862067699,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66116023230,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66267021930,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66267021960,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66267021990,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66336087620,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66336087630,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66336087644,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66336087660,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,66336087690,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67253090009,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67253090010,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67253090011,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67253090050,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000515,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000530,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000545,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000553,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000560,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000570,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544000580,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012415,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012430,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012445,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012453,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012460,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544012470,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041415,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041430,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041445,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041453,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041460,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041470,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544041480,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073415,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073430,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073445,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073453,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073460,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073470,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,67544073480,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68030463401,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084001801,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084001811,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084001880,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084001885,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084064701,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68084064711,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001400,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001406,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001420,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001430,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001460,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68115001490,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68387046530,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68387046545,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68387046560,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68387046590,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788202703,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788202709,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788635802,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788635803,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788635806,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788635809,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788686502,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788686503,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788686506,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788686509,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788759402,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788759403,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788759406,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788759409,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788900103,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788900109,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788995403,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,68788995409,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,69452011020,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,69452011030,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,69452011032,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71205029030,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016301,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016302,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016303,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016304,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016305,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016306,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016307,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016308,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335016309,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71335081301,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71610011230,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71610011253,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71610011260,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,71610011270,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,72789004230,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,72789008706,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,72789008730,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000305,72789015130,Alprazolam Tab 0.25 MG,ALPRAZolam,0
BENZO,57100010000310,5334131,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,5334143,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,9005501,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005502,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005503,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005504,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005515,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005518,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005522,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,9005546,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,47078624,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47078630,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,54410525,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,54410529,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,54810524,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,54810525,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,172483660,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,172483670,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,172483680,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,182002801,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,182002805,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,182002889,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,228202910,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,228202950,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,228202996,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020907,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020908,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020912,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020914,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020916,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020920,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,247020930,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,364258301,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,364258305,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,378400301,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,378400305,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,378400377,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,403232401,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,403232430,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,405404401,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,405404402,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707103,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707106,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707110,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707130,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707160,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707190,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,440707191,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,536323601,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,536323605,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,536323610,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,536559701,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,536559705,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,603212821,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,603212828,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,603212832,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,603234721,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,603234728,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040113,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040129,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040143,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040153,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040163,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,615040165,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,677149701,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,677149705,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781107701,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781107705,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781107710,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781107713,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781132701,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781132705,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781132710,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,781132713,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,839785206,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,839785212,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,904585961,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,904779240,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,904779260,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,904791940,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,904791960,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,12280005600,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,12280005660,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,12634052571,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000515,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000520,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000530,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000545,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000560,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000572,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,16590000590,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,18837000130,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,18837000160,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,18837000190,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,21695024800,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,21695024815,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,21695024820,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,21695024830,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,21695024860,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,23490503301,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,23490503302,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,23490503303,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,23490503304,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,23490503305,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000402,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000407,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000410,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000414,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000420,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000421,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000428,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000430,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000440,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000460,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33261000490,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33358001520,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33358001530,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33358001540,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33358001560,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,33358001590,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,40893079620,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,40893079630,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,42254004815,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,42254004820,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,42254004830,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,42254004860,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,42254004890,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063006106,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036706,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036715,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036730,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036760,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036790,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43063036798,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035820,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035830,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035845,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035853,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035860,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035870,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035875,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035880,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353035892,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055515,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055520,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055530,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055545,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055553,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055555,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055560,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055570,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055575,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055580,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055590,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,43353055592,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47335060413,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47335060418,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47335060488,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47463000900,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47463000930,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47463000960,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47463000971,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,47463000976,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49502040601,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49502040605,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49884044901,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49884044905,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49999003200,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49999003215,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49999003230,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49999003260,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,49999003290,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50090175900,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50090175901,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50090175902,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50090278101,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50090278103,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50436463501,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,50436463502,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51079078901,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51079078920,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51079078921,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51655081124,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,51655081151,Alprazolam Tab 0.5 MG,Xanax,0
BENZO,57100010000310,51655086024,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51655086025,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51655086026,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51655086082,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51875036401,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51875036402,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51875036404,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51991070501,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51991070505,Alprazolam Tab 0.5 MG,ALPRAZolam,0
BENZO,57100010000310,51991070510,Alprazolam Tab 0.5 MG,ALPRAZolam,0
